intervention_name_original	intervention_name	intervention_type	n_trials	example_trial	intervention_class	target_gene	target_gene_source	target_gene_link	eric_review_target	target_gene_comments	best_name	regulatory_status	comment	priority	db_target	db_status	incl_count
brain tissue imprint	brain tissue imprint	device	1	NCT03929406										FALSE			0
brain-computer interface	brain-computer interface	device	1	NCT02228187										FALSE			0
brainconnexion	brainconnexion	device	1	NCT03811301	none									FALSE			1
brainpaltm	brainpaltm	device	1	NCT01661894	device									FALSE			1
brainsway h1-coil deep tms system	brainsway h1-coil deep tms system	device	1	NCT03665831	device									FALSE			1
brainsway multiway deep tms device (two channels)	brainsway multiway deep tms device (two channels)	device	1	NCT02249715	device									FALSE			1
bras a (ehpad training and stimulation)	bras a (ehpad training and stimulation)	other	1	NCT01143350	device									FALSE			1
breath stacking and emt	breath stacking and emt	device	1	NCT04226144	device									FALSE			1
breath stacking group	breath stacking group	device	1	NCT04226144	behavioral									FALSE			1
breath-stacking	breath-stacking	other	1	NCT01932684	behavioral									FALSE			1
breathing exercises	breathing exercises	other	1	NCT01420796	behavioral									FALSE			1
brexpiprazole	brexpiprazole	drug	5	NCT03594123	molecular	HTR1A,DRD2,HTR2A,ADRA2C,ADRA1B	DB	https://go.drugbank.com/drugs/DB09128			brexpiprazole	approved		FALSE	HTR1A,DRD2,HTR2A,ADRA2C,ADRA1B	approved	5
brexpiprazole, opc-34712	brexpiprazole, opc-34712	drug	2	NCT01862640	molecular	HTR1A,DRD2,HTR2A,ADRA2C,ADRA1B	DB	https://go.drugbank.com/drugs/DB09128			brexpiprazole	approved		FALSE			2
bright light	bright light	device	1	NCT00946530	behavioral									FALSE			1
bright light treatment (sun ray sunbox sb-558)	bright light treatment (sun ray sunbox sb-558)	device	1	NCT01338649	behavioral									FALSE			1
brisk walking and balance training	brisk walking and balance training	behavioral	1	NCT04048291	behavioral									FALSE			1
bromocriptine	bromocriptine	drug	3	NCT00240409	molecular	DRD2,DRD3	DB	https://go.drugbank.com/drugs/DB01200			bromocriptine	approved		FALSE	DRD2,DRD3	approved	3
bromocriptine and other dopamine agonists	bromocriptine and other dopamine agonists	drug	1	NCT02233023	molecular	DRD2,DRD3	DB	https://go.drugbank.com/drugs/DB01200			bromocriptine	approved		FALSE			1
bryostatin	bryostatin	drug	1	NCT03560245	molecular	PRKCA,PRKCE	DB	https://go.drugbank.com/drugs/DB11752		DB says unknown	bryostatin 1	experimental		FALSE			1
bryostatin 1	bryostatin 1	drug	2	NCT02431468	molecular	PRKCA,PRKCE	DB	https://go.drugbank.com/drugs/DB11752		DB says unknown	bryostatin 1	experimental		FALSE		non	2
bryostatin for injection	bryostatin for injection	drug	1	NCT00606164	molecular	PRKCA,PRKCE	DB	https://go.drugbank.com/drugs/DB11752		DB says unknown	bryostatin 1	experimental		FALSE			1
bsc deep brain stimulation system with directional lead	bsc deep brain stimulation system with directional lead	device	1	NCT02835274	device									FALSE			1
btrx-246040	btrx-246040	drug	1	NCT03608371	molecular	OPRL1	Pubmed	https://pubmed.ncbi.nlm.nih.gov/30701317/	2		btrx-246040	experimental		FALSE		non	1
building better caregivers online workshop	building better caregivers online workshop	behavioral	1	NCT00799786										FALSE			0
bumetanide white, oblong, scored tablet	bumetanide white, oblong, scored tablet	drug	1	NCT03899324	molecular	SLC12A1,SLC12A2,SLC12A4,SLC12A5	DB	https://go.drugbank.com/drugs/DB00887			bumetanide	approved		FALSE			1
bupleurum+ginkgo	bupleurum+ginkgo	drug	1	NCT01416818	molecular	unknown	DB	https://go.drugbank.com/drugs/DB01381			ginko biloba,bupleurum	supplement		FALSE			1
buprenorphine	buprenorphine	drug	1	NCT02267057	molecular	OPRM1,OPRK1	DB	https://go.drugbank.com/drugs/DB00921			buprenorphine	approved		FALSE		non	1
buprenorphine placebo	buprenorphine placebo	drug	1	NCT02267057	placebo									FALSE			1
bupropion	bupropion	drug	2	NCT01914965	molecular	SLC6A3,SLC6A2	DB	https://go.drugbank.com/drugs/DB01156			bupropion	approved		FALSE	SLC6A3,SLC6A2	approved	2
buspirone	buspirone	drug	3	NCT02589340	molecular	HTR1A,DRD2	DB	https://go.drugbank.com/drugs/DB00490			buspirone	approved		FALSE	HTR1A,DRD2	approved	3
busulfan	busulfan	drug	26	NCT01390402	molecular	none	DB	https://go.drugbank.com/drugs/DB01008		DNA crosslinking agent	busulfan	approved		FALSE		approved	3
busulfan, cyclophosphamide, antithymocyte globulin	busulfan, cyclophosphamide, antithymocyte globulin	drug	1	NCT00176904	molecular	none	DB	https://go.drugbank.com/drugs/DB00531		DNA crosslinking agent	busulfan,cyclophosphamide	approved		FALSE			1
bvrt	bvrt	behavioral	1	NCT03204604	behavioral									FALSE			1
c-11 pib	c-11 pib	drug	4	NCT02740634	none									FALSE			1
c-mill augmented reality treadmill training	c-mill augmented reality treadmill training	device	1	NCT04108741	behavioral									FALSE			1
c11 pib	c11 pib	drug	1	NCT01607476										FALSE			0
c2p	c2p	device	1	NCT03626324	device									FALSE			1
c: mk-3134 25 mg + scopolamine 0.5 mg	c: mk-3134 25 mg + scopolamine 0.5 mg	drug	1	NCT01181310										FALSE			0
cabergoline	cabergoline	drug	3	NCT00153972	molecular	DRD2	DB	https://go.drugbank.com/drugs/DB00248			cabergoline	approved		FALSE	DRD2	approved	2
cad106	cad106	biological	14	NCT00956410	molecular	unknown	DB	https://go.drugbank.com/drugs/DB05150		DB says questionable	cad106	experimental		FALSE		non	14
cad106 immunotherapy	cad106 immunotherapy	biological	1	NCT02565511	molecular	unknown	DB	https://go.drugbank.com/drugs/DB05150		DB says questionable	cad106	experimental		TRUE			1
cadd-legacy® 1400 ambulatory infusion pump	cadd-legacy® 1400 ambulatory infusion pump	device	7	NCT00660387	device									FALSE			7
caffeine	caffeine	drug	4	NCT02211079	molecular	ADORA1	DB	https://go.drugbank.com/drugs/DB00201			caffeine	approved		TRUE		non	2
caffeine 100-200 mg bid	caffeine 100-200 mg bid	drug	1	NCT00459420	molecular	ADORA1	DB	https://go.drugbank.com/drugs/DB00201			caffeine	approved		FALSE			1
caffeine alkaloid	caffeine alkaloid	drug	1	NCT01190735	molecular	ADORA1	DB	https://go.drugbank.com/drugs/DB00201			caffeine	approved		FALSE			1
calcium	calcium	dietary supplement	1	NCT01119131	molecular	CACNA1C,ATP2C1,TNNC2,TNNC1	DB	https://go.drugbank.com/drugs/DB01373			calcium	supplement		FALSE		non	1
calibrace	calibrace	device	1	NCT03646279	device									FALSE			1
calogen	calogen	dietary supplement	1	NCT02306590	molecular	unknown					calogen	supplement		FALSE			1
caloric vestibular stimulation	caloric vestibular stimulation	device	1	NCT02703844	device									FALSE			1
campath-1h	campath-1h	drug	2	NCT00668564	molecular	CD52	DB	https://go.drugbank.com/drugs/DB00087			alemtuzumab	approved		FALSE			2
candesartan	candesartan	drug	1	NCT02646982	molecular	AGTR1	DB	https://go.drugbank.com/drugs/DB13919			candesartan	experimental		FALSE	AGTR1	non	1
canine animal-assisted therapy	canine animal-assisted therapy	behavioral	1	NCT02606006	behavioral									FALSE			1
cannabidiol	cannabidiol	drug	2	NCT03582137	molecular	CNR1	DB	https://go.drugbank.com/drugs/DB09061			cannabidiol	approved		FALSE	CNR1	approved	2
cannabis oil	cannabis oil	drug	1	NCT03639064	molecular	CNR1	DB	https://go.drugbank.com/drugs/DB09061			cannabidiol	approved		FALSE			1
cannabis sativa extract oromucosal spray	cannabis sativa extract oromucosal spray	drug	1	NCT01776970	molecular	CNR1	DB	https://go.drugbank.com/drugs/DB09061			cannabidiol	approved		FALSE			1
cannabis, medical	cannabis, medical	drug	1	NCT03944447	molecular	CNR1	DB	https://go.drugbank.com/drugs/DB09061			cannabidiol	approved		FALSE			1
canntrust cbd oil (capsule)	canntrust cbd oil (capsule)	drug	1	NCT03690791	molecular	CNR1	DB	https://go.drugbank.com/drugs/DB09061			cannabidiol	approved		FALSE			1
capit-hd beta	capit-hd beta	other	1	NCT03119246										FALSE			0
caprylidene	caprylidene	dietary supplement	1	NCT01122329	molecular	unknown					caprylidene	supplement	medical food containing proprietary formulation of medium-chain triglycerides	FALSE			1
capsaicin	capsaicin	drug	3	NCT02183519	molecular	TRPV1	DB	https://go.drugbank.com/drugs/DB06774			capsaicin	approved		FALSE	TRPV1	approved	1
capsaicin vapor	capsaicin vapor	drug	1	NCT02390089	molecular	TRPV1	DB	https://go.drugbank.com/drugs/DB06774			capsaicin	approved		FALSE			1
capsules containing: carbidopa (25 mg), levodopa (100 mg), entacapone (200 mg)	capsules containing: carbidopa (25 mg), levodopa (100 mg), entacapone (200 mg)	drug	1	NCT00134966	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00192			carbidopa,levodopa	combination		FALSE			1
carbidopa	carbidopa	drug	8	NCT01568073	molecular	DDC	DB	https://go.drugbank.com/drugs/DB00190			carbidopa	approved		FALSE	DDC	approved	8
carbidopa 200mg oral dose	carbidopa 200mg oral dose	drug	1	NCT04246437										FALSE			0
carbidopa and levodopa 25mg/100mg	carbidopa and levodopa 25mg/100mg	drug	1	NCT04006210	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00193			carbidopa,levodopa	combination		FALSE			1
carbidopa levodopa	carbidopa levodopa	drug	1	NCT03496870	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00194			carbidopa,levodopa	combination		FALSE			1
carbidopa, levodopa, entacapone	carbidopa, levodopa, entacapone	drug	1	NCT00143026	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00195			carbidopa,levodopa	combination		FALSE			1
carbidopa-levodopa	carbidopa-levodopa	drug	3	NCT03929068	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00196			carbidopa,levodopa	combination		FALSE			3
carbidopa/l-dopa	carbidopa/l-dopa	drug	1	NCT00200447	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00197			carbidopa,levodopa	combination		FALSE			1
carbidopa/l-dopa/entacapone	carbidopa/l-dopa/entacapone	drug	1	NCT00200447	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00198			carbidopa,levodopa	combination		FALSE			1
carbidopa/levodopa	carbidopa/levodopa	drug	2	NCT00129181	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00199			carbidopa,levodopa	combination		FALSE			2
carbidopa/levodopa, immediate release	carbidopa/levodopa, immediate release	drug	1	NCT00918177	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00200			carbidopa,levodopa	combination		FALSE			1
carbidopa/levodopa/entacapone	carbidopa/levodopa/entacapone	drug	4	NCT00642356	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00201			carbidopa,levodopa	combination		FALSE			4
carbon fiber ankle foot orthosis (afo)	carbon fiber ankle foot orthosis (afo)	device	1	NCT03192046	device									FALSE			1
cardiovascular evaluation	cardiovascular evaluation	other	1	NCT01979432										FALSE			0
care consultation (cc)	care consultation (cc)	behavioral	1	NCT02585232	behavioral									FALSE			1
care coordination	care coordination	behavioral	1	NCT00627029	behavioral									FALSE			1
care management	care management	behavioral	1	NCT00246896	behavioral									FALSE			2
care management	care management	other	1	NCT04037501	behavioral									FALSE			2
care of persons with dementia in their environments	care of persons with dementia in their environments	behavioral	1	NCT02365051	behavioral									FALSE			1
care to plan	care to plan	behavioral	1	NCT03901456										FALSE			0
care-well app	care-well app	behavioral	1	NCT04330482										FALSE			0
caregiver brief supportive phone calls	caregiver brief supportive phone calls	behavioral	1	NCT00416078										FALSE			0
caregiver coaching	caregiver coaching	behavioral	1	NCT03734289										FALSE			0
caregiver mentorship program	caregiver mentorship program	behavioral	1	NCT03189459	behavioral									FALSE			1
caregiver questionnaire	caregiver questionnaire	other	1	NCT02759887										FALSE			0
caregiver reminiscence with coaching	caregiver reminiscence with coaching	behavioral	1	NCT00062569	behavioral									FALSE			1
caregiver support via telephone	caregiver support via telephone	behavioral	1	NCT00259415										FALSE			0
caregiver website support	caregiver website support	behavioral	1	NCT00416078										FALSE			0
caregiving condition	caregiving condition	behavioral	1	NCT03049501										FALSE			0
cares dementia-friendly hospitals online training and certification program	cares dementia-friendly hospitals online training and certification program	behavioral	1	NCT04182282										FALSE			0
carmustine	carmustine	drug	2	NCT00482053										FALSE	GSR	approved	0
carnosine supplementation	carnosine supplementation	dietary supplement	1	NCT03330470	molecular	unknown					carnosine	supplement		FALSE			1
carvedilol	carvedilol	drug	3	NCT04218968	molecular	ADRB1,ADRA1A	DB	https://go.drugbank.com/drugs/DB01136			carvedilol	approved		FALSE		non	3
case manager	case manager	other	1	NCT01700556										FALSE			0
categorical language fluency smartphone application	categorical language fluency smartphone application	device	1	NCT02848404	device									FALSE			1
cb-ac-02	cb-ac-02	biological	1	NCT02899091	procedure								stem cell therapy	FALSE			1
cbt and sleep hygiene	cbt and sleep hygiene	behavioral	1	NCT01489982	behavioral									FALSE			1
cbt group	cbt group	behavioral	1	NCT03747848	behavioral									FALSE			1
cbt-based program for dementia caregivers	cbt-based program for dementia caregivers	behavioral	1	NCT01378195										FALSE			0
cbt-i	cbt-i	behavioral	1	NCT03538574										FALSE			0
cc100	cc100	drug	1	NCT03049046	molecular	unknown	journal	https://n.neurology.org/content/94/15_Supplement/5189			cc100	experimental	synthetic form of caffeic acid phenethyl ester	FALSE			1
ccbt-i group	ccbt-i group	behavioral	1	NCT03041389	behavioral									FALSE			1
cd-ld cr	cd-ld cr	drug	1	NCT00279825	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00202			carbidopa,levodopa	combination		FALSE			1
cd-ld cr placebo	cd-ld cr placebo	drug	1	NCT00279825	placebo									FALSE			1
cd-ld ir	cd-ld ir	drug	3	NCT00279825	molecular	DRD1,DRD2,DRD3,DRD4,DRD5,DDC	DB	https://go.drugbank.com/drugs/DB00203			carbidopa,levodopa	combination		FALSE			3
cd-ld ir placebo	cd-ld ir placebo	drug	2	NCT00279825	placebo									FALSE			2
cd34 selection	cd34 selection	device	1	NCT00010335										FALSE			0
cd3±cd19 depleted hematopoietic stem cell transplantation	cd3±cd19 depleted hematopoietic stem cell transplantation	procedure	1	NCT01105273										FALSE			0
ceftriaxone	ceftriaxone	drug	2	NCT03413384	molecular	unknown	DB	https://go.drugbank.com/drugs/DB01212			ceftriaxone	approved		FALSE		approved	2
celecoxib	celecoxib	drug	2	NCT00065169	molecular	PTGS2	DB	https://go.drugbank.com/drugs/DB00482			celecoxib	approved		TRUE		non	2
celecoxib (celebrex)	celecoxib (celebrex)	drug	1	NCT00007189	molecular	PTGS2	DB	https://go.drugbank.com/drugs/DB00482			celecoxib	approved		TRUE			1
cell-based therapy of autologous adipose derived regenerative cells transplanted intraspinally and intrathecally in als patients	cell-based therapy of autologous adipose derived regenerative cells transplanted intraspinally and intrathecally in als patients	biological	1	NCT03296501	procedure									FALSE			1
cellavita hd higher dose	cellavita hd higher dose	biological	2	NCT03252535	procedure								stem cell therapy	FALSE			2
cellavita hd lower dose	cellavita hd lower dose	biological	2	NCT03252535	procedure								stem cell therapy	FALSE			2
cellavita-hd	cellavita-hd	biological	1	NCT04219241	procedure								stem cell therapy	FALSE			1
cellular repair therapy	cellular repair therapy	other	1	NCT03630419	behavioral									FALSE			1
centricyte 1000	centricyte 1000	device	1	NCT03297177	device									FALSE			1
cep-1347 10mg	cep-1347 10mg	drug	1	NCT00040404	molecular	unknown	DB	https://go.drugbank.com/drugs/DB05403		DB says questionable	cep-1347	experimental		FALSE			1
cep-1347 50mg	cep-1347 50mg	drug	1	NCT00040404	molecular	unknown	DB	https://go.drugbank.com/drugs/DB05403		DB says questionable	cep-1347	experimental		FALSE			1
cep1347 25mg	cep1347 25mg	drug	1	NCT00040404	molecular	unknown	DB	https://go.drugbank.com/drugs/DB05403		DB says questionable	cep-1347	experimental		FALSE			1
cere-110: adeno-associated virus delivery of ngf	cere-110: adeno-associated virus delivery of ngf	drug	1	NCT00876863	molecular	NGF	Alzforum	https://www.alzforum.org/therapeutics/cere-110			cere-110	experimental	AAV2-based vector for expression of the gene encoding the trophic protein nerve growth factor (NGF) into the nucleus basalis of Meynert	FALSE			4
